ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
43014068,43014068,0,0
43014069,43014069,0,0
43014070,43014070,0,0
43014074,43014074,0,0
43014075,43014075,0,0
43014081,43014081,0,0
43014094,43014094,0,0
43014095,43014095,0,0
43014096,43014096,0,0
43014097,43014097,0,0
43014098,43014098,0,0
43014099,43014099,0,0
43014100,43014100,0,0
43014101,43014101,0,0
43014102,43014102,0,0
43014103,43014103,0,0
43014104,43014104,0,0
43014105,43014105,0,0
43014106,43014106,0,0
43014107,43014107,0,0
43014108,43014108,0,0
43014110,43014110,0,0
43014112,43014112,0,0
43014113,43014113,0,0
43014114,43014114,0,0
43014115,43014115,0,0
43014116,43014116,0,0
43014117,43014117,0,0
43014118,43014118,0,0
43014119,43014119,0,0
43014120,43014120,0,0
43014121,43014121,0,0
43014122,43014122,0,0
43014123,43014123,0,0
43014124,43014124,0,0
43014125,43014125,0,0
43014126,43014126,0,0
43014127,43014127,0,0
43014129,43014129,0,0
43014130,43014130,0,0
43014131,43014131,0,0
43014132,43014132,0,0
43014133,43014133,0,0
43014134,43014134,0,0
43014135,43014135,0,0
43014136,43014136,0,0
43014137,43014137,0,0
43014138,43014138,0,0
43014139,43014139,0,0
43014140,43014140,0,0
43014141,43014141,0,0
43014142,43014142,0,0
43014143,43014143,0,0
43014149,43014149,0,0
43014150,43014150,0,0
43014151,43014151,0,0
43014152,43014152,0,0
43014153,43014153,0,0
43014154,43014154,0,0
43014159,43014159,0,0
43014160,43014160,0,0
43014161,43014161,0,0
43014162,43014162,0,0
43014163,43014163,0,0
43014164,43014164,0,0
43014165,43014165,0,0
43014175,43014175,0,0
43014176,43014176,0,0
43014177,43014177,0,0
43014178,43014178,0,0
43014179,43014179,0,0
43014180,43014180,0,0
43014181,43014181,0,0
43014182,43014182,0,0
43014193,43014193,0,0
43014194,43014194,0,0
43014195,43014195,0,0
43014199,43014199,0,0
43014200,43014200,0,0
43014201,43014201,0,0
43014202,43014202,0,0
43014206,43014206,0,0
43014207,43014207,0,0
43014208,43014208,0,0
43014209,43014209,0,0
43014210,43014210,0,0
43014211,43014211,0,0
43014212,43014212,0,0
43014213,43014213,0,0
43014214,43014214,0,0
43014215,43014215,0,0
43014216,43014216,0,0
43014217,43014217,0,0
43014218,43014218,0,0
43014219,43014219,0,0
43014220,43014220,0,0
43014221,43014221,0,0
43014222,43014222,0,0
43014223,43014223,0,0
43014224,43014224,0,0
43014225,43014225,0,0
43014226,43014226,0,0
43014227,43014227,0,0
43014228,43014228,0,0
43014229,43014229,0,0
43014230,43014230,0,0
43014231,43014231,0,0
43014232,43014232,0,0
43014233,43014233,0,0
43014234,43014234,0,0
43014235,43014235,0,0
43014236,43014236,0,0
43014237,35806324,1,1
43014237,35806313,1,1
43014237,35806317,1,1
43014237,35806326,1,1
43014237,43014237,0,0
43014237,35806332,1,1
43014237,35806330,1,1
43014237,35806331,1,1
43014237,42542407,1,1
43014237,35806066,1,1
43014237,35806355,1,1
43014237,35806316,1,1
43014256,43014256,0,0
43014257,43014257,0,0
43014258,43014258,0,0
43014259,43014259,0,0
43014262,43014262,0,0
43014266,43014266,0,0
43014267,43014267,0,0
43014272,43014272,0,0
43014274,43014274,0,0
43014278,43014278,0,0
43014280,43014280,0,0
43014281,43014281,0,0
43014282,43014282,0,0
43014283,43014283,0,0
43014284,43014284,0,0
43014285,43014285,0,0
43014286,43014286,0,0
43014287,43014287,0,0
43049220,43049220,0,0
43049221,43049221,0,0
43514466,43514466,0,0
43514467,43514467,0,0
43525773,43525773,0,0
43525774,43525774,0,0
43525775,43525775,0,0
43525776,43525776,0,0
43525777,43525777,0,0
43525778,43525778,0,0
43525779,43525779,0,0
43525780,43525780,0,0
43525781,43525781,0,0
43525782,43525782,0,0
43525783,43525783,0,0
43525784,43525784,0,0
43525785,43525785,0,0
43525786,43525786,0,0
43525787,35101451,1,1
43525787,35805230,1,1
43525787,43525787,0,0
43525787,35804302,1,1
43525787,35804313,1,1
43525788,43525788,0,0
43525789,43525789,0,0
43525790,43525790,0,0
43525791,43525791,0,0
43525792,43525792,0,0
43525793,43525793,0,0
43525794,43525794,0,0
43525795,43525795,0,0
43525796,43525796,0,0
43525797,43525797,0,0
43525799,43525799,0,0
43525800,43525800,0,0
43525801,43525801,0,0
43525802,43525802,0,0
43525803,43525803,0,0
43525804,43525804,0,0
43525805,43525805,0,0
43525806,43525806,0,0
43525807,43525807,0,0
43525808,43525808,0,0
43525809,43525809,0,0
43525810,43525810,0,0
43525811,43525811,0,0
43525812,43525812,0,0
43525813,43525813,0,0
43525814,43525814,0,0
43525815,43525815,0,0
43525816,43525816,0,0
43525817,43525817,0,0
43525819,43525819,0,0
43525820,43525820,0,0
43525821,43525821,0,0
43525822,43525822,0,0
43525823,43525823,0,0
43525824,43525824,0,0
43525825,43525825,0,0
43525826,43525826,0,0
43525827,43525827,0,0
43525828,43525828,0,0
43525829,43525829,0,0
43525830,43525830,0,0
43525831,43525831,0,0
43525832,43525832,0,0
43525833,43525833,0,0
43525834,43525834,0,0
43525835,43525835,0,0
43525836,43525836,0,0
43525837,43525837,0,0
43525838,43525838,0,0
43525839,43525839,0,0
43525840,43525840,0,0
43525841,43525841,0,0
43525842,43525842,0,0
43525843,43525843,0,0
43525844,43525844,0,0
43525845,43525845,0,0
43525846,43525846,0,0
43525847,43525847,0,0
43525849,43525849,0,0
43525850,43525850,0,0
43525851,43525851,0,0
43525852,43525852,0,0
43525853,43525853,0,0
43525854,43525854,0,0
43525855,43525855,0,0
43525856,43525856,0,0
43525857,43525857,0,0
43525858,43525858,0,0
43525859,43525859,0,0
43525860,43525860,0,0
43525861,43525861,0,0
43525862,43525862,0,0
43525863,43525863,0,0
43525864,43525864,0,0
43525865,43525865,0,0
43525866,43525866,0,0
43525867,43525867,0,0
43525868,43525868,0,0
43525869,43525869,0,0
43525870,43525870,0,0
43525871,43525871,0,0
43525872,43525872,0,0
43525873,43525873,0,0
43525874,43525874,0,0
43525875,43525875,0,0
43525877,43525877,0,0
43525878,43525878,0,0
43525879,43525879,0,0
43525880,43525880,0,0
43525881,43525881,0,0
43525882,43525882,0,0
43525883,43525883,0,0
43525884,43525884,0,0
43525885,43525885,0,0
43525886,43525886,0,0
43525887,43525887,0,0
43525888,43525888,0,0
43525889,43525889,0,0
43525890,43525890,0,0
43525891,43525891,0,0
43525892,43525892,0,0
43525893,43525893,0,0
43525894,43525894,0,0
43525895,43525895,0,0
43525896,43525896,0,0
43525897,43525897,0,0
43525898,43525898,0,0
43525899,43525899,0,0
43525900,43525900,0,0
43525901,43525901,0,0
43525902,43525902,0,0
43525903,43525903,0,0
43525904,43525904,0,0
43525906,43525906,0,0
43525907,43525907,0,0
43525908,43525908,0,0
43525909,43525909,0,0
43525910,43525910,0,0
43525911,43525911,0,0
43525912,43525912,0,0
43525913,43525913,0,0
43525914,43525914,0,0
43525915,43525915,0,0
43525916,43525916,0,0
43525917,43525917,0,0
43525918,43525918,0,0
43525919,43525919,0,0
43525920,43525920,0,0
43525921,43525921,0,0
43525922,43525922,0,0
43525924,43525924,0,0
43525936,43525936,0,0
43525937,43525937,0,0
43525938,43525938,0,0
43525946,43525946,0,0
43525966,43525966,0,0
43525975,43525975,0,0
43525983,43525983,0,0
43525998,43525998,0,0
43526004,43526004,0,0
43526005,43526005,0,0
43526006,43526006,0,0
43526007,43526007,0,0
43526008,43526008,0,0
43526009,43526009,0,0
43526010,43526010,0,0
43526011,43526011,0,0
43526035,43526035,0,0
43526046,43526046,0,0
43526048,43526048,0,0
43526049,43526049,0,0
43526055,43526055,0,0
43526059,43526059,0,0
43526080,43526080,0,0
43526081,43526081,0,0
43526082,43526082,0,0
43526095,43526095,0,0
43526097,43526097,0,0
43526106,43526106,0,0
43526116,43526116,0,0
43526150,43526150,0,0
43526154,43526154,0,0
43526161,43526161,0,0
43526169,43526169,0,0
43526172,43526172,0,0
43526173,43526173,0,0
43526174,43526174,0,0
43526175,43526175,0,0
43526176,43526176,0,0
43526191,43526191,0,0
43526192,43526192,0,0
43526193,43526193,0,0
43526194,43526194,0,0
43526195,43526195,0,0
43526196,43526196,0,0
43526197,43526197,0,0
43526198,43526198,0,0
43526201,43526201,0,0
43526229,43526229,0,0
43526244,43526244,0,0
43526245,43526245,0,0
43526246,43526246,0,0
43526252,43526252,0,0
43526272,43526272,0,0
43526273,43526273,0,0
43526274,43526274,0,0
43526278,43526278,0,0
43526283,43526283,0,0
43526285,43526285,0,0
43526286,43526286,0,0
43526287,43526287,0,0
43526288,43526288,0,0
43526289,43526289,0,0
43526291,43526291,0,0
43526292,43526292,0,0
43526293,43526293,0,0
43526309,43526309,0,0
43526314,43526314,0,0
43526315,43526315,0,0
43526316,43526316,0,0
43526317,43526317,0,0
43526318,43526318,0,0
43526319,43526319,0,0
43526323,43526323,0,0
43526325,43526325,0,0
43526330,43526330,0,0
43526339,43526339,0,0
43526340,43526340,0,0
43526341,43526341,0,0
43526344,43526344,0,0
43526350,43526350,0,0
43526351,43526351,0,0
43526356,43526356,0,0
43526357,43526357,0,0
43526359,43526359,0,0
43526366,43526366,0,0
43526383,43526383,0,0
43526384,43526384,0,0
43526385,43526385,0,0
43526386,43526386,0,0
43526404,43526404,0,0
43526405,43526405,0,0
43526406,43526406,0,0
43526424,43526424,0,0
43526436,43526436,0,0
43526455,43526455,0,0
43526456,43526456,0,0
43526465,43526465,0,0
43526478,43526478,0,0
43526479,43526479,0,0
43526517,43526517,0,0
43526518,43526518,0,0
43526522,43526522,0,0
43526523,43526523,0,0
43526553,43526553,0,0
43526564,43526564,0,0
43526567,43526567,0,0
43526581,43526581,0,0
43526588,43526588,0,0
43526608,43526608,0,0
43526609,43526609,0,0
43526611,43526611,0,0
43526617,43526617,0,0
43526618,43526618,0,0
43526643,43526643,0,0
43526683,43526683,0,0
43526691,43526691,0,0
43526694,43526694,0,0
43526697,43526697,0,0
43526710,43526710,0,0
43526717,43526717,0,0
43526721,43526721,0,0
43526754,43526754,0,0
43526755,43526755,0,0
43526819,43526819,0,0
43526826,43526826,0,0
43526849,43526849,0,0
43526850,43526850,0,0
43526875,43526875,0,0
43526876,43526876,0,0
43526883,43526883,0,0
43526885,43526885,0,0
43526886,43526886,0,0
43526887,43526887,0,0
43526888,43526888,0,0
43526889,43526889,0,0
43526890,43526890,0,0
43526891,43526891,0,0
43526893,43526893,0,0
43526905,43526905,0,0
43526906,43526906,0,0
43526907,43526907,0,0
43526915,43526915,0,0
43526918,43526918,0,0
43526934,43526934,0,0
43526964,43526964,0,0
43526974,43526974,0,0
43526990,43526990,0,0
43526992,43526992,0,0
43526993,43526993,0,0
43526994,43526994,0,0
43527045,43527045,0,0
43527052,43527052,0,0
43527172,43527172,0,0
43527173,43527173,0,0
43527177,43527177,0,0
43527178,43527178,0,0
43527194,43527194,0,0
43527195,43527195,0,0
43527196,43527196,0,0
43527200,43527200,0,0
43527206,43527206,0,0
43527209,43527209,0,0
43527210,43527210,0,0
43527211,43527211,0,0
43527219,43527219,0,0
43527220,43527220,0,0
43527221,43527221,0,0
43527223,43527223,0,0
43527224,43527224,0,0
43527225,43527225,0,0
43527226,43527226,0,0
43531726,43531726,0,0
43531727,43531727,0,0
43531728,43531728,0,0
43531729,43531729,0,0
43531730,43531730,0,0
43531751,43531751,0,0
43531754,43531754,0,0
43531755,43531755,0,0
43531756,43531756,0,0
43531757,43531757,0,0
43531758,43531758,0,0
43531759,43531759,0,0
43531760,43531760,0,0
43531769,43531769,0,0
43531770,43531770,0,0
43531771,43531771,0,0
43531774,43531774,0,0
43531775,43531775,0,0
43531776,43531776,0,0
43531777,43531777,0,0
43531797,43531797,0,0
43531798,43531798,0,0
43531799,43531799,0,0
43531800,43531800,0,0
43531801,43531801,0,0
43531802,43531802,0,0
43531803,43531803,0,0
43531805,43531805,0,0
43531809,43531809,0,0
43531822,43531822,0,0
43531834,43531834,0,0
43531835,43531835,0,0
43531836,43531836,0,0
43531837,43531837,0,0
43531838,43531838,0,0
43531839,43531839,0,0
43531840,43531840,0,0
43531841,43531841,0,0
43531843,43531843,0,0
43531844,43531844,0,0
43531845,43531845,0,0
43531846,43531846,0,0
43531847,43531847,0,0
43531848,43531848,0,0
43531849,43531849,0,0
43531850,43531850,0,0
43531851,43531851,0,0
43531852,43531852,0,0
43531853,43531853,0,0
43531854,43531854,0,0
43531855,43531855,0,0
43531856,43531856,0,0
43531857,43531857,0,0
43531858,43531858,0,0
43531863,43531863,0,0
43531864,43531864,0,0
43531865,43531865,0,0
43531866,43531866,0,0
43531867,43531867,0,0
43531868,43531868,0,0
43531869,43531869,0,0
43531870,43531870,0,0
43531873,43531873,0,0
43531878,43531878,0,0
43531881,43531881,0,0
43531885,43531885,0,0
43531886,43531886,0,0
43531907,43531907,0,0
43531914,43531914,0,0
43531916,43531916,0,0
43531919,43531919,0,0
43531933,43531933,0,0
43531934,43531934,0,0
43531935,43531935,0,0
43531938,43531938,0,0
43531939,43531939,0,0
43531944,43531944,0,0
43531963,43531963,0,0
43531966,43531966,0,0
43531968,43531968,0,0
43531970,43531970,0,0
43531971,43531971,0,0
43531972,43531972,0,0
43531973,43531973,0,0
43531974,43531974,0,0
43531975,43531975,0,0
43531976,43531976,0,0
43531977,43531977,0,0
43531978,43531978,0,0
43531980,43531980,0,0
43531981,43531981,0,0
43531983,43531983,0,0
43531987,43531987,0,0
43531988,43531988,0,0
43531992,43531992,0,0
43531993,43531993,0,0
43531994,43531994,0,0
43531995,43531995,0,0
43531996,43531996,0,0
43531997,43531997,0,0
43531998,43531998,0,0
43532010,43532010,0,0
43532011,43532011,0,0
43532012,43532012,0,0
43532014,43532014,0,0
43532016,43532016,0,0
43532017,43532017,0,0
43532021,43532021,0,0
43532022,43532022,0,0
43532027,43532027,0,0
43532029,43532029,0,0
43532031,43532031,0,0
43532032,43532032,0,0
43532033,43532033,0,0
43532034,43532034,0,0
43532035,43532035,0,0
43532039,43532039,0,0
43532045,43532045,0,0
43532046,43532046,0,0
43532047,43532047,0,0
43532048,43532048,0,0
43532049,43532049,0,0
43532051,43532051,0,0
43532052,43532052,0,0
43532053,43532053,0,0
43532054,43532054,0,0
43532055,43532055,0,0
43532056,43532056,0,0
43532058,43532058,0,0
43532063,43532063,0,0
43532067,43532067,0,0
43532068,43532068,0,0
43532069,43532069,0,0
43532070,43532070,0,0
43532071,43532071,0,0
43532072,43532072,0,0
43532074,43532074,0,0
43532075,43532075,0,0
43532076,43532076,0,0
43532077,43532077,0,0
43532078,43532078,0,0
43532079,43532079,0,0
43532080,43532080,0,0
43532081,43532081,0,0
43532082,43532082,0,0
43532083,43532083,0,0
43532084,43532084,0,0
43532085,43532085,0,0
43532086,43532086,0,0
43532087,43532087,0,0
43532088,43532088,0,0
43532089,43532089,0,0
43532090,43532090,0,0
43532091,43532091,0,0
43532092,43532092,0,0
43532093,43532093,0,0
43532094,43532094,0,0
43532095,43532095,0,0
43532096,43532096,0,0
43532099,43532099,0,0
43532101,43532101,0,0
43532105,43532105,0,0
43532106,43532106,0,0
43532107,43532107,0,0
43532108,43532108,0,0
43532109,43532109,0,0
43532110,43532110,0,0
43532113,43532113,0,0
43532114,43532114,0,0
43532115,43532115,0,0
43532118,43532118,0,0
43532119,43532119,0,0
43532120,43532120,0,0
43532121,43532121,0,0
43532122,43532122,0,0
43532123,43532123,0,0
43532124,43532124,0,0
43532125,43532125,0,0
43532126,43532126,0,0
43532127,43532127,0,0
43532128,43532128,0,0
43532129,43532129,0,0
43532130,43532130,0,0
43532131,43532131,0,0
43532132,43532132,0,0
43532133,43532133,0,0
43532134,43532134,0,0
43532135,43532135,0,0
43532136,43532136,0,0
43532137,43532137,0,0
43532139,43532139,0,0
43532143,43532143,0,0
43532145,43532145,0,0
43532146,43532146,0,0
43532147,43532147,0,0
43532148,43532148,0,0
43532149,43532149,0,0
43532150,43532150,0,0
43532151,43532151,0,0
43532153,43532153,0,0
43532156,43532156,0,0
43532158,43532158,0,0
43532159,43532159,0,0
43532160,43532160,0,0
43532162,43532162,0,0
43532163,43532163,0,0
43532164,43532164,0,0
43532165,43532165,0,0
43532168,43532168,0,0
43532170,43532170,0,0
43532171,43532171,0,0
43532172,43532172,0,0
43532176,43532176,0,0
43532183,43532183,0,0
43532184,43532184,0,0
43532185,43532185,0,0
43532188,43532188,0,0
43532190,43532190,0,0
43532191,43532191,0,0
43532196,43532196,0,0
43532197,43532197,0,0
43532198,43532198,0,0
43532199,43532199,0,0
43532202,43532202,0,0
43532203,43532203,0,0
43532204,43532204,0,0
43532205,43532205,0,0
43532206,43532206,0,0
43532207,43532207,0,0
43532209,43532209,0,0
43532213,43532213,0,0
43532214,43532214,0,0
43532215,43532215,0,0
43532217,43532217,0,0
43532219,43532219,0,0
43532220,43532220,0,0
43532221,43532221,0,0
43532223,43532223,0,0
43532224,43532224,0,0
43532225,43532225,0,0
43532226,43532226,0,0
43532228,43532228,0,0
43532229,43532229,0,0
43532231,43532231,0,0
43532232,43532232,0,0
43532233,43532233,0,0
43532234,43532234,0,0
43532236,43532236,0,0
43532237,43532237,0,0
43532245,43532245,0,0
43532246,43532246,0,0
43532247,43532247,0,0
43532248,43532248,0,0
43532249,43532249,0,0
43532250,43532250,0,0
43532252,43532252,0,0
43532253,43532253,0,0
43532256,43532256,0,0
43532257,43532257,0,0
43532258,43532258,0,0
43532259,43532259,0,0
43532260,43532260,0,0
43532261,43532261,0,0
43532262,43532262,0,0
43532263,43532263,0,0
43532264,43532264,0,0
43532265,43532265,0,0
43532266,43532266,0,0
43532267,43532267,0,0
43532268,43532268,0,0
43532269,43532269,0,0
43532270,43532270,0,0
43532271,43532271,0,0
43532272,43532272,0,0
43532273,43532273,0,0
43532274,43532274,0,0
43532280,43532280,0,0
43532287,43532287,0,0
43532288,43532288,0,0
43532289,43532289,0,0
43532290,43532290,0,0
43532291,43532291,0,0
43532292,43532292,0,0
43532293,43532293,0,0
43532294,43532294,0,0
43532295,43532295,0,0
43532296,43532296,0,0
43532297,43532297,0,0
43532298,43532298,0,0
43532299,43532299,0,0
43532299,35804100,1,1
43532299,42542403,1,1
43532299,35804434,1,1
43532310,43532310,0,0
43532311,43532311,0,0
43532312,43532312,0,0
43532313,43532313,0,0
43532314,43532314,0,0
43532316,43532316,0,0
43532317,43532317,0,0
43532318,43532318,0,0
43532320,43532320,0,0
43532321,43532321,0,0
43532322,43532322,0,0
43532323,43532323,0,0
43532324,43532324,0,0
43532326,43532326,0,0
43532331,43532331,0,0
43532333,43532333,0,0
43532334,43532334,0,0
43532335,43532335,0,0
43532336,43532336,0,0
43532337,43532337,0,0
43532338,43532338,0,0
43532339,43532339,0,0
43532341,43532341,0,0
43532343,43532343,0,0
43532344,43532344,0,0
43532346,43532346,0,0
43532347,43532347,0,0
43532349,43532349,0,0
43532350,43532350,0,0
43532351,43532351,0,0
43532352,43532352,0,0
43532356,43532356,0,0
43532357,43532357,0,0
43532358,43532358,0,0
43532359,43532359,0,0
43532360,43532360,0,0
43532362,43532362,0,0
43532364,43532364,0,0
43532365,43532365,0,0
43532366,43532366,0,0
43532367,43532367,0,0
43532368,43532368,0,0
43532369,43532369,0,0
43532370,43532370,0,0
43532371,43532371,0,0
43532372,43532372,0,0
43532373,43532373,0,0
43532374,43532374,0,0
43532375,43532375,0,0
43532376,43532376,0,0
43532377,43532377,0,0
43532381,43532381,0,0
43532382,43532382,0,0
43532383,43532383,0,0
43532384,43532384,0,0
43532386,43532386,0,0
43532387,43532387,0,0
43532388,43532388,0,0
43532389,43532389,0,0
43532390,43532390,0,0
43532391,43532391,0,0
43532395,43532395,0,0
43532406,43532406,0,0
43532408,43532408,0,0
43532411,43532411,0,0
43532412,43532412,0,0
43532414,43532414,0,0
43532418,43532418,0,0
43532422,43532422,0,0
43532423,43532423,0,0
43532424,43532424,0,0
43532426,43532426,0,0
43532427,43532427,0,0
43532428,43532428,0,0
43532429,43532429,0,0
43532431,43532431,0,0
43532432,43532432,0,0
43532433,43532433,0,0
43532434,43532434,0,0
43532435,43532435,0,0
43532436,43532436,0,0
43532437,43532437,0,0
43532438,43532438,0,0
43532439,43532439,0,0
43532440,43532440,0,0
43532441,43532441,0,0
43532442,43532442,0,0
43532443,43532443,0,0
43532444,43532444,0,0
43532448,43532448,0,0
43532449,43532449,0,0
43532450,43532450,0,0
43532451,43532451,0,0
43532452,43532452,0,0
43532453,43532453,0,0
43532455,43532455,0,0
43532456,43532456,0,0
43532457,43532457,0,0
43532458,43532458,0,0
43532459,43532459,0,0
43532460,43532460,0,0
43532461,43532461,0,0
43532462,43532462,0,0
43532464,43532464,0,0
43532465,43532465,0,0
43532466,43532466,0,0
43532467,43532467,0,0
43532468,43532468,0,0
43532469,43532469,0,0
43532477,43532477,0,0
43532478,43532478,0,0
43532479,43532479,0,0
43532480,43532480,0,0
43532481,43532481,0,0
43532483,43532483,0,0
43532484,43532484,0,0
43532487,43532487,0,0
43532488,43532488,0,0
43532489,43532489,0,0
43532490,43532490,0,0
43532491,43532491,0,0
43532492,43532492,0,0
43532493,43532493,0,0
